M,N,K,tile,tflops,median_ms,avg_ms,min_ms,std_ms,max_err,status,iters,hipblaslt_tflops,ratio_pct
128,256,2048,hk_128x128x64,3.2,0.0425,0.0415,0.0386,0.0018,0.0078,PASS,10,5.2,60.2
128,384,256,hk_128x128x64,1.7,0.0147,0.0137,0.0113,0.0021,0.0039,PASS,10,1.1,151.9
128,640,2048,hk_128x128x64,8.1,0.0415,0.0427,0.0396,0.0027,0.0078,PASS,10,13.4,60.2
128,896,8192,hk_128x128x64,9.6,0.1948,0.1952,0.1920,0.0032,0.0312,PASS,10,54.1,17.8
128,1152,4096,hk_128x128x64,16.6,0.0730,0.0732,0.0705,0.0018,0.0156,PASS,10,38.1,43.4
128,1408,1024,hk_128x128x64,14.9,0.0248,0.0254,0.0237,0.0017,0.0078,PASS,10,15.6,95.6
128,1408,8192,hk_128x128x64,15.4,0.1911,0.1910,0.1890,0.0012,0.0312,PASS,10,71.2,21.7
128,1792,256,hk_128x128x64,10.0,0.0117,0.0117,0.0111,0.0004,0.0039,PASS,10,5.5,182.6
128,1920,1024,hk_128x128x64,19.8,0.0254,0.0256,0.0247,0.0013,0.0078,PASS,10,20.8,95.4
128,2944,2048,hk_128x128x64,34.5,0.0448,0.0443,0.0428,0.0010,0.0156,PASS,10,49.6,69.5
128,3200,128,hk_128x128x64,10.9,0.0096,0.0100,0.0091,0.0014,0.0039,PASS,10,4.9,223.4
128,3456,1024,hk_128x128x64,34.6,0.0262,0.0267,0.0253,0.0018,0.0078,PASS,10,34.8,99.4
128,3840,512,hk_128x128x64,29.7,0.0169,0.0167,0.0160,0.0004,0.0078,PASS,10,22.1,134.8
128,4224,64,hk_128x128x64,8.2,0.0085,0.0086,0.0073,0.0011,0.0020,PASS,10,3.2,254.0
128,4992,128,hk_128x128x64,16.7,0.0098,0.0106,0.0090,0.0022,0.0039,PASS,10,7.7,216.8
128,5120,1024,hk_128x128x64,48.6,0.0276,0.0279,0.0266,0.0013,0.0078,PASS,10,45.9,106.0
128,5376,1024,hk_128x128x64,51.3,0.0275,0.0287,0.0261,0.0023,0.0078,PASS,10,47.8,107.4
128,6144,64,hk_128x128x64,11.5,0.0087,0.0094,0.0083,0.0016,0.0020,PASS,10,4.6,249.1
128,6528,128,hk_128x128x64,21.6,0.0099,0.0106,0.0093,0.0016,0.0039,PASS,10,9.8,220.7
128,6656,4096,hk_128x128x64,83.9,0.0832,0.0830,0.0800,0.0020,0.0156,PASS,10,121.6,69.0
128,7296,64,hk_128x128x64,13.9,0.0086,0.0089,0.0075,0.0015,0.0020,PASS,10,5.5,252.1
128,7424,8192,hk_128x128x64,70.5,0.2207,0.2214,0.2197,0.0018,0.0312,PASS,10,165.1,42.7
128,7808,512,hk_128x128x64,56.8,0.0180,0.0186,0.0178,0.0012,0.0078,PASS,10,40.5,140.5
192,1536,1536,hk_192x192x64,14.4,0.0627,0.0628,0.0615,0.0010,0.0078,PASS,10,31.4,45.9
192,3456,1536,hk_192x192x64,32.9,0.0620,0.0628,0.0607,0.0022,0.0078,PASS,10,65.8,50.0
192,3648,64,hk_192x192x64,8.7,0.0103,0.0106,0.0091,0.0016,0.0020,PASS,10,3.8,227.2
192,3648,384,hk_192x192x64,27.8,0.0193,0.0198,0.0187,0.0017,0.0078,PASS,10,23.2,119.9
192,4416,192,hk_192x192x64,23.7,0.0137,0.0140,0.0127,0.0015,0.0039,PASS,10,15.2,156.7
192,4608,6144,hk_192x192x64,46.8,0.2324,0.2323,0.2290,0.0017,0.0156,PASS,10,162.3,28.8
192,4992,384,hk_192x192x64,38.7,0.0190,0.0191,0.0185,0.0003,0.0039,PASS,10,32.9,117.5
256,768,8192,hk_128x128x64,16.6,0.1944,0.1938,0.1912,0.0014,0.0156,PASS,10,72.0,23.0
256,768,8192,hk_256x256x64,8.7,0.3683,0.3699,0.3607,0.0079,0.0156,PASS,10,72.0,12.1
256,1280,64,hk_128x128x64,5.0,0.0084,0.0088,0.0072,0.0019,0.0020,PASS,10,2.0,254.1
256,1280,64,hk_256x256x64,2.9,0.0144,0.0144,0.0131,0.0010,0.0020,PASS,10,2.0,147.5
256,1408,1024,hk_128x128x64,29.8,0.0248,0.0253,0.0243,0.0014,0.0078,PASS,10,30.1,98.9
256,1536,512,hk_128x128x64,24.9,0.0162,0.0161,0.0157,0.0003,0.0078,PASS,10,18.2,136.9
256,1536,512,hk_256x256x64,13.4,0.0301,0.0304,0.0284,0.0020,0.0078,PASS,10,18.2,73.7
256,1920,128,hk_128x128x64,13.0,0.0097,0.0103,0.0089,0.0017,0.0039,PASS,10,5.9,221.1
256,1920,8192,hk_128x128x64,41.8,0.1927,0.1935,0.1902,0.0032,0.0312,PASS,10,140.5,29.7
256,2304,2048,hk_128x128x64,57.1,0.0423,0.0422,0.0413,0.0006,0.0156,PASS,10,69.4,82.3
256,2304,2048,hk_256x256x64,31.4,0.0771,0.0776,0.0761,0.0018,0.0156,PASS,10,69.4,45.2
256,2560,512,hk_128x128x64,40.6,0.0165,0.0164,0.0156,0.0004,0.0078,PASS,10,28.6,142.2
256,2560,512,hk_256x256x64,22.7,0.0296,0.0297,0.0289,0.0005,0.0078,PASS,10,28.6,79.3
256,2688,64,hk_128x128x64,10.5,0.0084,0.0089,0.0080,0.0019,0.0020,PASS,10,3.9,270.3
256,2944,64,hk_128x128x64,11.3,0.0085,0.0088,0.0077,0.0018,0.0020,PASS,10,4.2,267.6
256,3456,1024,hk_128x128x64,68.7,0.0264,0.0273,0.0249,0.0025,0.0078,PASS,10,63.9,107.4
256,3584,128,hk_128x128x64,23.2,0.0101,0.0107,0.0096,0.0018,0.0039,PASS,10,10.8,214.7
256,3584,128,hk_256x256x64,13.8,0.0171,0.0168,0.0158,0.0005,0.0039,PASS,10,10.8,127.0
256,3584,8192,hk_128x128x64,75.9,0.1981,0.1981,0.1948,0.0023,0.0312,PASS,10,192.0,39.5
256,3584,8192,hk_256x256x64,41.6,0.3614,0.3609,0.3565,0.0032,0.0312,PASS,10,192.0,21.7
256,4096,64,hk_128x128x64,15.6,0.0086,0.0084,0.0074,0.0005,0.0020,PASS,10,6.3,250.0
256,4096,64,hk_256x256x64,9.6,0.0140,0.0141,0.0129,0.0011,0.0020,PASS,10,6.3,153.7
256,4736,64,hk_128x128x64,18.7,0.0083,0.0083,0.0077,0.0004,0.0020,PASS,10,7.2,260.3
256,4864,2048,hk_128x128x64,107.5,0.0474,0.0479,0.0459,0.0022,0.0156,PASS,10,119.6,89.9
256,4864,2048,hk_256x256x64,64.5,0.0790,0.0791,0.0773,0.0022,0.0156,PASS,10,119.6,54.0
256,5120,128,hk_128x128x64,35.3,0.0095,0.0096,0.0090,0.0005,0.0039,PASS,10,15.2,232.5
256,5120,128,hk_256x256x64,19.6,0.0172,0.0172,0.0159,0.0011,0.0039,PASS,10,15.2,128.7
256,5248,512,hk_128x128x64,77.8,0.0177,0.0183,0.0168,0.0019,0.0078,PASS,10,53.3,146.0
256,5504,2048,hk_128x128x64,118.8,0.0486,0.0485,0.0472,0.0006,0.0156,PASS,10,132.6,89.6
256,7296,1024,hk_128x128x64,129.3,0.0296,0.0301,0.0280,0.0020,0.0078,PASS,10,113.2,114.2
256,7680,256,hk_128x128x64,74.7,0.0135,0.0135,0.0123,0.0013,0.0039,PASS,10,42.6,175.3
256,7680,256,hk_256x256x64,45.1,0.0223,0.0223,0.0210,0.0011,0.0039,PASS,10,42.6,105.7
256,7808,2048,hk_128x128x64,165.5,0.0495,0.0499,0.0482,0.0019,0.0156,PASS,10,168.9,98.0
384,384,8192,hk_128x128x64,12.6,0.1912,0.1912,0.1882,0.0019,0.0312,PASS,10,64.0,19.8
384,384,8192,hk_192x192x64,8.9,0.2721,0.2724,0.2636,0.0050,0.0312,PASS,10,64.0,13.9
384,576,6144,hk_192x192x64,12.4,0.2194,0.2177,0.2123,0.0035,0.0156,PASS,10,72.4,17.1
384,960,768,hk_192x192x64,16.6,0.0340,0.0343,0.0337,0.0008,0.0078,PASS,10,25.0,66.7
384,1024,64,hk_128x128x64,6.2,0.0082,0.0084,0.0074,0.0012,0.0020,PASS,10,2.3,265.2
384,1024,128,hk_128x128x64,10.6,0.0095,0.0094,0.0089,0.0003,0.0039,PASS,10,4.6,231.2
384,1152,384,hk_128x128x64,24.5,0.0139,0.0145,0.0128,0.0022,0.0078,PASS,10,16.0,153.2
384,1152,384,hk_192x192x64,18.3,0.0186,0.0194,0.0178,0.0020,0.0078,PASS,10,16.0,114.2
384,1152,512,hk_128x128x64,28.7,0.0158,0.0161,0.0149,0.0014,0.0078,PASS,10,21.0,136.5
384,1152,512,hk_192x192x64,21.8,0.0208,0.0208,0.0203,0.0003,0.0078,PASS,10,21.0,103.9
384,1408,256,hk_128x128x64,23.5,0.0118,0.0122,0.0111,0.0016,0.0039,PASS,10,12.4,188.8
384,1664,2048,hk_128x128x64,62.9,0.0416,0.0418,0.0405,0.0016,0.0156,PASS,10,82.4,76.3
384,2176,4096,hk_128x128x64,93.4,0.0733,0.0737,0.0714,0.0023,0.0156,PASS,10,144.0,64.9
384,2304,512,hk_128x128x64,55.8,0.0162,0.0165,0.0155,0.0015,0.0078,PASS,10,37.8,147.6
384,2304,512,hk_192x192x64,42.4,0.0214,0.0224,0.0205,0.0024,0.0078,PASS,10,37.8,112.2
384,2432,2048,hk_128x128x64,88.4,0.0433,0.0437,0.0414,0.0023,0.0156,PASS,10,105.0,84.2
384,2560,64,hk_128x128x64,15.0,0.0084,0.0094,0.0073,0.0026,0.0020,PASS,10,5.8,260.8
384,2944,64,hk_128x128x64,17.1,0.0085,0.0089,0.0081,0.0015,0.0020,PASS,10,6.4,266.8
384,3072,192,hk_128x128x64,40.8,0.0111,0.0114,0.0103,0.0013,0.0039,PASS,10,20.8,195.7
384,3072,192,hk_192x192x64,32.7,0.0138,0.0147,0.0129,0.0022,0.0039,PASS,10,20.8,157.1
384,3200,128,hk_128x128x64,32.4,0.0097,0.0095,0.0087,0.0004,0.0039,PASS,10,14.6,222.3
384,3456,1024,hk_128x128x64,103.2,0.0263,0.0267,0.0255,0.0013,0.0078,PASS,10,92.1,112.0
384,3456,1024,hk_192x192x64,80.9,0.0336,0.0338,0.0328,0.0017,0.0078,PASS,10,92.1,87.8
384,4480,1024,hk_128x128x64,129.2,0.0273,0.0279,0.0269,0.0013,0.0078,PASS,10,107.0,120.7
384,4480,4096,hk_128x128x64,169.6,0.0831,0.0833,0.0813,0.0017,0.0156,PASS,10,208.1,81.5
384,4608,64,hk_128x128x64,25.4,0.0089,0.0092,0.0079,0.0018,0.0020,PASS,10,10.2,248.6
384,4608,64,hk_192x192x64,20.8,0.0109,0.0109,0.0103,0.0004,0.0020,PASS,10,10.2,203.7
384,4608,3072,hk_128x128x64,118.0,0.0921,0.0932,0.0909,0.0028,0.0156,PASS,10,185.1,63.8
384,4608,3072,hk_192x192x64,95.2,0.1142,0.1144,0.1127,0.0012,0.0156,PASS,10,185.1,51.4
384,4736,512,hk_128x128x64,105.6,0.0176,0.0177,0.0169,0.0008,0.0078,PASS,10,71.0,148.6
384,4864,8192,hk_128x128x64,142.3,0.2150,0.2150,0.2114,0.0023,0.0312,PASS,10,272.8,52.2
384,4992,1024,hk_128x128x64,140.5,0.0279,0.0278,0.0268,0.0006,0.0078,PASS,10,119.6,117.5
384,4992,1024,hk_192x192x64,108.1,0.0363,0.0365,0.0356,0.0012,0.0078,PASS,10,119.6,90.4
384,5184,64,hk_192x192x64,23.9,0.0107,0.0107,0.0099,0.0007,0.0020,PASS,10,10.4,229.7
384,5632,4096,hk_128x128x64,203.9,0.0869,0.0869,0.0852,0.0011,0.0156,PASS,10,228.6,89.2
384,5888,512,hk_128x128x64,127.2,0.0182,0.0183,0.0177,0.0007,0.0078,PASS,10,82.5,154.2
384,5888,1024,hk_128x128x64,152.2,0.0304,0.0305,0.0291,0.0011,0.0078,PASS,10,129.3,117.7
384,5952,6144,hk_192x192x64,116.7,0.2407,0.2405,0.2351,0.0024,0.0156,PASS,10,261.6,44.6
384,6528,8192,hk_128x128x64,189.6,0.2167,0.2168,0.2146,0.0012,0.0312,PASS,10,308.2,61.5
384,6528,8192,hk_192x192x64,149.9,0.2740,0.2741,0.2689,0.0031,0.0312,PASS,10,308.2,48.6
384,7040,4096,hk_128x128x64,233.2,0.0950,0.0950,0.0939,0.0007,0.0156,PASS,10,263.9,88.3
384,7296,64,hk_128x128x64,37.0,0.0097,0.0097,0.0091,0.0003,0.0020,PASS,10,14.3,259.1
384,7296,64,hk_192x192x64,31.2,0.0115,0.0116,0.0111,0.0003,0.0020,PASS,10,14.3,218.5
384,7680,128,hk_128x128x64,64.9,0.0116,0.0118,0.0109,0.0007,0.0039,PASS,10,31.8,204.1
384,7680,128,hk_192x192x64,52.5,0.0144,0.0142,0.0131,0.0004,0.0039,PASS,10,31.8,164.9
384,7936,512,hk_128x128x64,156.6,0.0199,0.0202,0.0187,0.0016,0.0078,PASS,10,106.9,146.5
384,8064,64,hk_128x128x64,40.5,0.0098,0.0101,0.0089,0.0016,0.0020,PASS,10,17.9,225.8
384,8064,64,hk_192x192x64,34.7,0.0114,0.0121,0.0106,0.0021,0.0020,PASS,10,17.9,193.3
384,8192,64,hk_128x128x64,42.0,0.0096,0.0102,0.0088,0.0020,0.0020,PASS,10,18.0,233.5
512,768,128,hk_128x128x64,10.7,0.0094,0.0096,0.0088,0.0011,0.0039,PASS,10,4.6,231.9
512,768,128,hk_256x256x64,6.0,0.0167,0.0177,0.0162,0.0023,0.0039,PASS,10,4.6,130.7
512,1024,1024,hk_128x128x64,45.1,0.0238,0.0238,0.0232,0.0005,0.0078,PASS,10,42.6,105.9
512,1024,1024,hk_256x256x64,23.8,0.0451,0.0459,0.0445,0.0019,0.0078,PASS,10,42.6,55.9
512,1280,128,hk_128x128x64,17.6,0.0095,0.0099,0.0084,0.0016,0.0039,PASS,10,7.8,225.2
512,1280,128,hk_256x256x64,10.2,0.0165,0.0174,0.0160,0.0022,0.0039,PASS,10,7.8,130.4
512,1408,1024,hk_128x128x64,59.3,0.0249,0.0254,0.0243,0.0018,0.0078,PASS,10,56.7,104.5
512,2048,8192,hk_128x128x64,86.3,0.1992,0.2002,0.1951,0.0039,0.0312,PASS,10,214.4,40.2
512,2048,8192,hk_256x256x64,49.4,0.3474,0.3479,0.3464,0.0020,0.0312,PASS,10,214.4,23.1
512,2816,64,hk_128x128x64,20.9,0.0088,0.0088,0.0083,0.0004,0.0020,PASS,10,8.3,252.7
512,2816,64,hk_256x256x64,13.1,0.0141,0.0142,0.0136,0.0006,0.0020,PASS,10,8.3,158.4
512,3072,128,hk_128x128x64,40.2,0.0100,0.0106,0.0092,0.0017,0.0039,PASS,10,18.0,223.2
512,3072,128,hk_256x256x64,24.3,0.0166,0.0164,0.0155,0.0004,0.0039,PASS,10,18.0,135.1
512,3072,8192,hk_128x128x64,131.6,0.1959,0.1959,0.1940,0.0016,0.0312,PASS,10,251.6,52.3
512,3072,8192,hk_256x256x64,73.2,0.3519,0.3521,0.3495,0.0019,0.0312,PASS,10,251.6,29.1
512,3712,1024,hk_128x128x64,146.9,0.0265,0.0265,0.0255,0.0004,0.0078,PASS,10,120.2,122.2
512,4096,8192,hk_128x128x64,164.8,0.2085,0.2079,0.2037,0.0022,0.0312,PASS,10,299.4,55.0
512,4096,8192,hk_256x256x64,97.1,0.3537,0.3548,0.3508,0.0037,0.0312,PASS,10,299.4,32.4
512,4736,8192,hk_128x128x64,185.5,0.2142,0.2148,0.2127,0.0017,0.0312,PASS,10,311.1,59.6
512,5120,128,hk_128x128x64,60.4,0.0111,0.0115,0.0110,0.0008,0.0039,PASS,10,28.1,214.8
512,5120,128,hk_256x256x64,37.0,0.0182,0.0182,0.0169,0.0008,0.0039,PASS,10,28.1,131.3
512,5376,1024,hk_128x128x64,191.8,0.0294,0.0292,0.0283,0.0005,0.0078,PASS,10,137.8,139.2
512,5376,1024,hk_256x256x64,115.7,0.0487,0.0488,0.0472,0.0013,0.0078,PASS,10,137.8,84.0
512,5376,8192,hk_128x128x64,202.1,0.2231,0.2228,0.2201,0.0019,0.0312,PASS,10,322.2,62.7
512,5376,8192,hk_256x256x64,124.8,0.3614,0.3605,0.3563,0.0026,0.0312,PASS,10,322.2,38.7
512,5504,2048,hk_128x128x64,224.7,0.0514,0.0514,0.0501,0.0011,0.0156,PASS,10,199.8,112.5
512,5632,256,hk_128x128x64,106.1,0.0139,0.0139,0.0131,0.0005,0.0039,PASS,10,51.8,204.9
512,5632,256,hk_256x256x64,64.3,0.0230,0.0230,0.0226,0.0002,0.0039,PASS,10,51.8,124.1
512,5760,256,hk_128x128x64,108.8,0.0139,0.0138,0.0134,0.0002,0.0039,PASS,10,59.9,181.8
512,5888,128,hk_128x128x64,67.5,0.0114,0.0118,0.0107,0.0016,0.0039,PASS,10,32.0,210.9
512,5888,128,hk_256x256x64,44.0,0.0175,0.0175,0.0169,0.0004,0.0039,PASS,10,32.0,137.5
512,5888,4096,hk_128x128x64,272.2,0.0907,0.0911,0.0889,0.0019,0.0156,PASS,10,268.2,101.5
512,5888,4096,hk_256x256x64,169.8,0.1455,0.1488,0.1433,0.0061,0.0156,PASS,10,268.2,63.3
512,6016,4096,hk_128x128x64,261.7,0.0964,0.0964,0.0920,0.0022,0.0156,PASS,10,262.3,99.8
512,6144,512,hk_128x128x64,154.8,0.0208,0.0206,0.0197,0.0005,0.0078,PASS,10,104.5,148.2
512,6144,512,hk_256x256x64,96.1,0.0335,0.0337,0.0330,0.0007,0.0078,PASS,10,104.5,92.0
512,6656,64,hk_128x128x64,44.0,0.0099,0.0099,0.0093,0.0006,0.0020,PASS,10,19.4,226.7
512,6656,64,hk_256x256x64,30.0,0.0146,0.0145,0.0140,0.0004,0.0020,PASS,10,19.4,154.3
512,6656,2048,hk_128x128x64,249.9,0.0558,0.0563,0.0542,0.0021,0.0156,PASS,10,227.7,109.8
512,6656,2048,hk_256x256x64,164.1,0.0850,0.0868,0.0833,0.0041,0.0156,PASS,10,227.7,72.1
512,6784,512,hk_128x128x64,177.1,0.0201,0.0202,0.0194,0.0005,0.0078,PASS,10,114.6,154.5
512,6912,256,hk_128x128x64,124.8,0.0145,0.0143,0.0137,0.0004,0.0039,PASS,10,68.4,182.6
512,6912,256,hk_256x256x64,76.9,0.0236,0.0234,0.0223,0.0007,0.0039,PASS,10,68.4,112.4
512,7552,64,hk_128x128x64,48.4,0.0102,0.0111,0.0099,0.0020,0.0020,PASS,10,21.7,222.8
512,7680,128,hk_128x128x64,84.3,0.0119,0.0124,0.0113,0.0014,0.0039,PASS,10,42.3,199.0
512,7680,128,hk_256x256x64,52.4,0.0192,0.0196,0.0181,0.0016,0.0039,PASS,10,42.3,123.8
512,7808,8192,hk_128x128x64,273.2,0.2397,0.2386,0.2311,0.0030,0.0312,PASS,10,365.7,74.7
576,576,384,hk_192x192x64,13.6,0.0188,0.0189,0.0180,0.0006,0.0039,PASS,10,11.5,118.0
576,1344,6144,hk_192x192x64,43.5,0.2185,0.2187,0.2156,0.0027,0.0156,PASS,10,166.9,26.1
576,1536,3072,hk_192x192x64,48.8,0.1113,0.1113,0.1105,0.0008,0.0156,PASS,10,125.3,39.0
576,1728,768,hk_192x192x64,45.1,0.0339,0.0338,0.0325,0.0006,0.0078,PASS,10,59.5,75.8
576,2304,384,hk_192x192x64,54.8,0.0186,0.0192,0.0178,0.0015,0.0039,PASS,10,44.3,123.7
576,3648,192,hk_192x192x64,57.8,0.0140,0.0138,0.0130,0.0005,0.0039,PASS,10,30.0,192.5
576,4800,192,hk_192x192x64,74.4,0.0143,0.0145,0.0138,0.0010,0.0039,PASS,10,38.7,192.1
576,4800,768,hk_192x192x64,120.1,0.0354,0.0353,0.0349,0.0003,0.0078,PASS,10,113.7,105.7
576,5760,64,hk_192x192x64,36.5,0.0116,0.0117,0.0107,0.0009,0.0020,PASS,10,19.4,188.6
576,5952,1536,hk_192x192x64,163.0,0.0646,0.0649,0.0640,0.0011,0.0156,PASS,10,188.8,86.3
640,640,64,hk_128x128x64,6.3,0.0083,0.0093,0.0076,0.0019,0.0020,PASS,10,2.5,251.0
640,640,2048,hk_128x128x64,41.6,0.0403,0.0406,0.0395,0.0016,0.0156,PASS,10,58.4,71.2
640,1024,128,hk_128x128x64,17.4,0.0096,0.0104,0.0087,0.0018,0.0039,PASS,10,7.8,222.5
640,1408,64,hk_128x128x64,13.6,0.0085,0.0096,0.0082,0.0022,0.0020,PASS,10,5.0,272.7
640,1408,512,hk_128x128x64,54.8,0.0168,0.0169,0.0160,0.0006,0.0078,PASS,10,40.7,134.8
640,2432,512,hk_128x128x64,92.7,0.0172,0.0182,0.0160,0.0022,0.0078,PASS,10,60.4,153.4
640,2816,8192,hk_128x128x64,151.1,0.1954,0.1954,0.1943,0.0007,0.0312,PASS,10,267.4,56.5
640,3072,1024,hk_128x128x64,149.2,0.0270,0.0268,0.0257,0.0007,0.0078,PASS,10,122.3,122.0
640,3328,256,hk_128x128x64,85.8,0.0127,0.0131,0.0117,0.0016,0.0039,PASS,10,46.4,184.9
640,3328,512,hk_128x128x64,123.4,0.0177,0.0177,0.0167,0.0008,0.0078,PASS,10,81.0,152.4
640,3840,1024,hk_128x128x64,184.3,0.0273,0.0277,0.0266,0.0016,0.0078,PASS,10,140.9,130.8
640,3968,2048,hk_128x128x64,216.9,0.0480,0.0481,0.0463,0.0023,0.0156,PASS,10,203.0,106.9
640,4608,256,hk_128x128x64,110.1,0.0137,0.0140,0.0130,0.0014,0.0039,PASS,10,56.8,193.9
640,6016,8192,hk_128x128x64,270.4,0.2333,0.2316,0.2238,0.0036,0.0312,PASS,10,365.7,73.9
640,6272,256,hk_128x128x64,132.8,0.0155,0.0158,0.0150,0.0010,0.0039,PASS,10,70.3,188.9
640,6272,2048,hk_128x128x64,284.0,0.0579,0.0579,0.0570,0.0006,0.0156,PASS,10,262.5,108.2
640,6784,2048,hk_128x128x64,304.7,0.0584,0.0583,0.0577,0.0004,0.0156,PASS,10,277.9,109.6
640,7040,1024,hk_128x128x64,255.7,0.0361,0.0363,0.0352,0.0012,0.0078,PASS,10,215.5,118.7
640,7168,4096,hk_128x128x64,346.3,0.1085,0.1086,0.1068,0.0010,0.0156,PASS,10,357.6,96.8
640,7296,512,hk_128x128x64,211.8,0.0226,0.0230,0.0218,0.0015,0.0078,PASS,10,144.0,147.1
640,7296,2048,hk_128x128x64,301.2,0.0635,0.0634,0.0623,0.0005,0.0156,PASS,10,249.0,121.0
640,7424,128,hk_128x128x64,91.7,0.0133,0.0132,0.0128,0.0003,0.0039,PASS,10,46.3,197.9
640,7552,512,hk_128x128x64,218.1,0.0227,0.0226,0.0220,0.0005,0.0078,PASS,10,124.3,175.4
640,7808,8192,hk_128x128x64,213.8,0.3830,0.3819,0.3732,0.0037,0.0312,PASS,10,375.4,56.9
768,1280,512,hk_128x128x64,62.9,0.0160,0.0168,0.0154,0.0022,0.0078,PASS,10,41.6,151.4
768,1280,512,hk_256x256x64,34.4,0.0292,0.0293,0.0288,0.0004,0.0078,PASS,10,41.6,82.9
768,1344,384,hk_192x192x64,42.9,0.0185,0.0187,0.0173,0.0013,0.0039,PASS,10,36.3,118.0
768,1664,2048,hk_128x128x64,122.1,0.0429,0.0432,0.0419,0.0015,0.0156,PASS,10,133.6,91.4
768,1792,4096,hk_128x128x64,140.9,0.0800,0.0797,0.0770,0.0021,0.0156,PASS,10,185.6,75.9
768,1792,4096,hk_256x256x64,80.3,0.1404,0.1415,0.1399,0.0028,0.0156,PASS,10,185.6,43.2
768,2112,768,hk_192x192x64,72.4,0.0344,0.0344,0.0333,0.0005,0.0078,PASS,10,83.3,86.9
768,2304,8192,hk_128x128x64,146.4,0.1980,0.1977,0.1933,0.0036,0.0312,PASS,10,283.0,51.7
768,2304,8192,hk_192x192x64,114.9,0.2523,0.2530,0.2481,0.0033,0.0312,PASS,10,283.0,40.6
768,2304,8192,hk_256x256x64,84.6,0.3427,0.3432,0.3390,0.0028,0.0312,PASS,10,283.0,29.9
768,2496,768,hk_192x192x64,86.5,0.0340,0.0345,0.0330,0.0018,0.0078,PASS,10,92.8,93.2
768,2560,256,hk_128x128x64,80.0,0.0126,0.0125,0.0117,0.0006,0.0039,PASS,10,44.0,181.5
768,2560,256,hk_256x256x64,45.3,0.0222,0.0227,0.0218,0.0014,0.0039,PASS,10,44.0,102.9
768,2688,2048,hk_128x128x64,188.0,0.0450,0.0451,0.0440,0.0007,0.0156,PASS,10,180.0,104.5
768,2688,2048,hk_192x192x64,143.9,0.0588,0.0589,0.0585,0.0004,0.0156,PASS,10,180.0,79.9
768,3072,192,hk_128x128x64,75.8,0.0119,0.0125,0.0113,0.0018,0.0039,PASS,10,36.6,207.4
768,3072,192,hk_192x192x64,61.6,0.0147,0.0155,0.0138,0.0019,0.0039,PASS,10,36.6,168.4
768,3072,192,hk_256x256x64,47.5,0.0191,0.0196,0.0188,0.0015,0.0039,PASS,10,36.6,129.8
768,3072,6144,hk_128x128x64,160.9,0.1802,0.1803,0.1770,0.0027,0.0156,PASS,10,290.6,55.4
768,3072,6144,hk_192x192x64,132.5,0.2188,0.2179,0.2128,0.0023,0.0156,PASS,10,290.6,45.6
768,3072,6144,hk_256x256x64,105.0,0.2762,0.2756,0.2727,0.0022,0.0156,PASS,10,290.6,36.1
768,3200,8192,hk_128x128x64,193.6,0.2080,0.2085,0.2072,0.0015,0.0312,PASS,10,305.1,63.5
768,3264,384,hk_192x192x64,93.8,0.0205,0.0208,0.0198,0.0009,0.0039,PASS,10,64.2,146.1
768,3328,256,hk_128x128x64,95.7,0.0137,0.0138,0.0130,0.0009,0.0039,PASS,10,55.0,174.2
768,3328,256,hk_256x256x64,57.4,0.0228,0.0230,0.0223,0.0009,0.0039,PASS,10,55.0,104.4
768,3584,4096,hk_128x128x64,262.2,0.0860,0.0859,0.0844,0.0011,0.0156,PASS,10,266.0,98.6
768,3584,4096,hk_256x256x64,154.8,0.1457,0.1487,0.1428,0.0061,0.0156,PASS,10,266.0,58.2
768,3968,256,hk_128x128x64,115.1,0.0136,0.0135,0.0127,0.0004,0.0039,PASS,10,63.0,182.8
768,4224,3072,hk_128x128x64,210.9,0.0945,0.0944,0.0938,0.0006,0.0156,PASS,10,265.8,79.3
768,4224,3072,hk_192x192x64,173.0,0.1152,0.1150,0.1132,0.0009,0.0156,PASS,10,265.8,65.1
768,4608,128,hk_128x128x64,82.2,0.0110,0.0110,0.0104,0.0003,0.0039,PASS,10,37.3,220.4
768,4608,128,hk_192x192x64,65.5,0.0138,0.0136,0.0129,0.0004,0.0039,PASS,10,37.3,175.7
768,4608,128,hk_256x256x64,48.9,0.0185,0.0183,0.0170,0.0005,0.0039,PASS,10,37.3,131.2
768,4608,1024,hk_128x128x64,224.3,0.0323,0.0327,0.0314,0.0016,0.0078,PASS,10,181.9,123.3
768,4608,1024,hk_192x192x64,186.6,0.0388,0.0394,0.0382,0.0016,0.0078,PASS,10,181.9,102.6
768,4608,1024,hk_256x256x64,144.7,0.0501,0.0520,0.0496,0.0032,0.0078,PASS,10,181.9,79.6
768,4800,64,hk_192x192x64,40.6,0.0116,0.0115,0.0108,0.0004,0.0020,PASS,10,16.4,247.2
768,5120,4096,hk_128x128x64,332.0,0.0970,0.0974,0.0952,0.0015,0.0156,PASS,10,310.9,106.8
768,5120,4096,hk_256x256x64,204.3,0.1577,0.1576,0.1528,0.0039,0.0156,PASS,10,310.9,65.7
768,5248,128,hk_128x128x64,84.7,0.0122,0.0124,0.0113,0.0009,0.0039,PASS,10,43.5,194.7
768,5504,8192,hk_128x128x64,305.4,0.2268,0.2257,0.2171,0.0035,0.0312,PASS,10,394.7,77.4
